Ensembl Gene ID	UCSC ID
ENSMUSG00000095422	
ENSMUSG00000077294	
ENSMUSG00000076323	
ENSMUSG00000065460	uc012cmc.1
ENSMUSG00000095414	
ENSMUSG00000077176	
ENSMUSG00000077397	
ENSMUSG00000070099	
ENSMUSG00000089544	
ENSMUSG00000070236	
ENSMUSG00000077407	
ENSMUSG00000076371	
ENSMUSG00000077461	
ENSMUSG00000095539	
ENSMUSG00000065562	uc011wyc.1
ENSMUSG00000095615	
ENSMUSG00000070170	
ENSMUSG00000077557	
ENSMUSG00000077261	
ENSMUSG00000089556	
ENSMUSG00000077445	
ENSMUSG00000077552	
ENSMUSG00000095624	
ENSMUSG00000065568	uc012fmh.1
ENSMUSG00000076232	
ENSMUSG00000095969	
ENSMUSG00000092653	
ENSMUSG00000077302	
ENSMUSG00000077689	
ENSMUSG00000077577	
ENSMUSG00000095942	
ENSMUSG00000077598	
ENSMUSG00000076272	uc011ytj.1
ENSMUSG00000065597	uc011znk.1
ENSMUSG00000096112	
ENSMUSG00000092920	
ENSMUSG00000077538	
ENSMUSG00000080445	
ENSMUSG00000077704	uc011wju.1
ENSMUSG00000095972	
ENSMUSG00000077664	
ENSMUSG00000076949	
ENSMUSG00000065625	
ENSMUSG00000096239	
ENSMUSG00000093128	
ENSMUSG00000096128	
ENSMUSG00000080486	uc011xbq.1
ENSMUSG00000077787	
ENSMUSG00000077561	
ENSMUSG00000077004	
ENSMUSG00000096431	
ENSMUSG00000065635	
ENSMUSG00000077673	
ENSMUSG00000093211	
ENSMUSG00000077870	
ENSMUSG00000077205	
ENSMUSG00000065663	
ENSMUSG00000077886	uc012ewd.1
ENSMUSG00000096563	
ENSMUSG00000077629	
ENSMUSG00000084473	
ENSMUSG00000096675	
ENSMUSG00000093243	
ENSMUSG00000077999	
ENSMUSG00000080410	
ENSMUSG00000076357	uc012ehs.1
ENSMUSG00000077241	
ENSMUSG00000096635	
ENSMUSG00000077655	
ENSMUSG00000096759	
ENSMUSG00000084487	
ENSMUSG00000080474	
ENSMUSG00000093498	uc033frk.1
ENSMUSG00000080350	
ENSMUSG00000077457	uc011xwe.1
ENSMUSG00000077254	
ENSMUSG00000098247	uc033hhj.1
ENSMUSG00000077693	
ENSMUSG00000080580	
ENSMUSG00000096799	
ENSMUSG00000093529	
ENSMUSG00000084536	
ENSMUSG00000080367	
ENSMUSG00000098258	uc033gmd.1
ENSMUSG00000077472	
ENSMUSG00000077260	
ENSMUSG00000080391	
ENSMUSG00000080689	
ENSMUSG00000096812	
ENSMUSG00000093970	
ENSMUSG00000080441	uc011zxj.1
ENSMUSG00000084600	
ENSMUSG00000098282	uc033gbx.1
ENSMUSG00000077506	
ENSMUSG00000077332	
ENSMUSG00000077476	
ENSMUSG00000084665	
ENSMUSG00000080622	
ENSMUSG00000098430	
ENSMUSG00000098361	uc033jkc.1
ENSMUSG00000094411	uc012gvb.1
ENSMUSG00000080504	
ENSMUSG00000084617	
ENSMUSG00000077526	
ENSMUSG00000077404	
ENSMUSG00000084667	
ENSMUSG00000098479	
ENSMUSG00000077594	
ENSMUSG00000080665	uc012ggx.1
ENSMUSG00000077593	
ENSMUSG00000084469	
ENSMUSG00000095284	
ENSMUSG00000076009	uc012aad.1
ENSMUSG00000084659	
ENSMUSG00000098636	
ENSMUSG00000077451	
ENSMUSG00000084700	
ENSMUSG00000098514	
ENSMUSG00000077601	
ENSMUSG00000076011	
ENSMUSG00000084638	
ENSMUSG00000084710	
ENSMUSG00000098769	uc033fzo.1
ENSMUSG00000077470	
ENSMUSG00000077644	
ENSMUSG00000095678	
ENSMUSG00000084706	
ENSMUSG00000084582	
ENSMUSG00000098714	uc033fow.1
ENSMUSG00000077847	uc012hjx.1
ENSMUSG00000076389	
ENSMUSG00000084678	
ENSMUSG00000087835	
ENSMUSG00000084728	uc012cry.1
ENSMUSG00000098976	uc033jgd.1
ENSMUSG00000077494	
ENSMUSG00000098820	
ENSMUSG00000084441	
ENSMUSG00000096181	
ENSMUSG00000077672	
ENSMUSG00000084714	
ENSMUSG00000087804	
ENSMUSG00000084738	
ENSMUSG00000076455	uc012hjw.1
ENSMUSG00000077597	
ENSMUSG00000087847	
ENSMUSG00000099086	
ENSMUSG00000098830	uc033iit.1
ENSMUSG00000084460	
ENSMUSG00000096346	
ENSMUSG00000087805	
ENSMUSG00000087732	
ENSMUSG00000087937	
ENSMUSG00000077675	
ENSMUSG00000077107	uc012fmf.1
ENSMUSG00000087903	
ENSMUSG00000077858	
ENSMUSG00000099145	uc033imy.1
ENSMUSG00000087950	uc012azl.1
ENSMUSG00000098939	
ENSMUSG00000084522	
ENSMUSG00000087890	
ENSMUSG00000096561	
ENSMUSG00000087975	
ENSMUSG00000077702	
ENSMUSG00000099196	uc033hha.1
ENSMUSG00000077240	
ENSMUSG00000087981	
ENSMUSG00000087965	
ENSMUSG00000080402	
ENSMUSG00000098996	uc033gux.1
ENSMUSG00000087893	
ENSMUSG00000084703	
ENSMUSG00000098288	uc033fko.1
ENSMUSG00000087995	
ENSMUSG00000099316	
ENSMUSG00000088037	
ENSMUSG00000077719	
ENSMUSG00000087993	uc011xiz.1
ENSMUSG00000080544	
ENSMUSG00000087992	
ENSMUSG00000088123	
ENSMUSG00000098999	
ENSMUSG00000077274	
ENSMUSG00000088051	
ENSMUSG00000098431	uc033jfb.1
ENSMUSG00000084517	
ENSMUSG00000099322	
ENSMUSG00000087997	
ENSMUSG00000088297	
ENSMUSG00000088150	
ENSMUSG00000088001	
ENSMUSG00000099260	uc033gur.1
ENSMUSG00000084572	
ENSMUSG00000077756	
ENSMUSG00000077396	
ENSMUSG00000098473	uc033jjm.1
ENSMUSG00000099324	
ENSMUSG00000088028	
ENSMUSG00000088192	
ENSMUSG00000088346	
ENSMUSG00000088167	
ENSMUSG00000084608	
ENSMUSG00000077879	
ENSMUSG00000098478	
ENSMUSG00000077435	
ENSMUSG00000088083	
ENSMUSG00000088350	
ENSMUSG00000088212	
ENSMUSG00000064472	
ENSMUSG00000064408	
ENSMUSG00000098540	uc033jcb.1
ENSMUSG00000087979	
ENSMUSG00000080415	
ENSMUSG00000088323	
ENSMUSG00000088147	
ENSMUSG00000088367	
ENSMUSG00000088227	
ENSMUSG00000064655	
ENSMUSG00000077504	
ENSMUSG00000064500	
ENSMUSG00000098736	
ENSMUSG00000088076	
ENSMUSG00000080478	uc012faa.1
ENSMUSG00000088423	
ENSMUSG00000064766	
ENSMUSG00000088168	
ENSMUSG00000088253	
ENSMUSG00000088331	
ENSMUSG00000064620	
ENSMUSG00000077613	
ENSMUSG00000098819	
ENSMUSG00000088210	
ENSMUSG00000088476	
ENSMUSG00000064940	
ENSMUSG00000080517	
ENSMUSG00000088187	
ENSMUSG00000088482	
ENSMUSG00000064956	
ENSMUSG00000088425	
ENSMUSG00000098829	
ENSMUSG00000088252	
ENSMUSG00000080573	
ENSMUSG00000088504	
ENSMUSG00000064952	
ENSMUSG00000088281	
ENSMUSG00000098833	uc033fiv.1
ENSMUSG00000064983	
ENSMUSG00000080527	
ENSMUSG00000088483	
ENSMUSG00000088435	
ENSMUSG00000088524	uc012adr.1
ENSMUSG00000080666	
ENSMUSG00000064958	
ENSMUSG00000088566	
ENSMUSG00000098849	
ENSMUSG00000088303	
ENSMUSG00000088539	
ENSMUSG00000065053	
ENSMUSG00000080555	
ENSMUSG00000088525	
ENSMUSG00000088529	
ENSMUSG00000065027	
ENSMUSG00000088574	
ENSMUSG00000099081	
ENSMUSG00000084508	
ENSMUSG00000088691	
ENSMUSG00000088307	
ENSMUSG00000065091	
ENSMUSG00000088692	
ENSMUSG00000080676	
ENSMUSG00000065201	
ENSMUSG00000088870	
ENSMUSG00000088596	
ENSMUSG00000099127	
ENSMUSG00000087712	
ENSMUSG00000088708	
ENSMUSG00000088410	
ENSMUSG00000087839	
ENSMUSG00000088732	
ENSMUSG00000065178	
ENSMUSG00000088040	
ENSMUSG00000065346	
ENSMUSG00000089026	
ENSMUSG00000088714	
ENSMUSG00000088623	
ENSMUSG00000088719	
ENSMUSG00000099159	
ENSMUSG00000087764	
ENSMUSG00000065231	
ENSMUSG00000088735	
ENSMUSG00000087990	
ENSMUSG00000088157	
ENSMUSG00000065373	
ENSMUSG00000089065	
ENSMUSG00000088734	
ENSMUSG00000088627	
ENSMUSG00000088744	
ENSMUSG00000099176	uc033izt.1
ENSMUSG00000065256	
ENSMUSG00000088746	
ENSMUSG00000087774	
ENSMUSG00000088162	
ENSMUSG00000088078	
ENSMUSG00000065404	uc012hjc.1
ENSMUSG00000089075	
ENSMUSG00000088825	
ENSMUSG00000088656	
ENSMUSG00000088804	
ENSMUSG00000065382	
ENSMUSG00000099235	
ENSMUSG00000088764	
ENSMUSG00000088165	
ENSMUSG00000088879	
ENSMUSG00000089270	
ENSMUSG00000088835	
ENSMUSG00000065430	uc011xpi.1
ENSMUSG00000087845	
ENSMUSG00000088111	
ENSMUSG00000088684	
ENSMUSG00000065397	uc012ahl.1
ENSMUSG00000088794	
ENSMUSG00000099264	uc033fso.1
ENSMUSG00000088853	
ENSMUSG00000088353	
ENSMUSG00000065440	uc012gzr.1
ENSMUSG00000089317	uc029sog.1
ENSMUSG00000088820	
ENSMUSG00000088948	
ENSMUSG00000088019	
ENSMUSG00000088810	
ENSMUSG00000088143	
ENSMUSG00000088857	
ENSMUSG00000065518	uc011xzs.1
ENSMUSG00000088364	
ENSMUSG00000088996	
ENSMUSG00000064419	
ENSMUSG00000088872	
ENSMUSG00000088994	
ENSMUSG00000065599	uc007qxn.2
ENSMUSG00000089408	
ENSMUSG00000088044	
ENSMUSG00000088198	
ENSMUSG00000088880	
ENSMUSG00000089049	
ENSMUSG00000088368	
ENSMUSG00000088873	
ENSMUSG00000064435	
ENSMUSG00000065559	
ENSMUSG00000065637	
ENSMUSG00000089072	
ENSMUSG00000088904	
ENSMUSG00000089462	
ENSMUSG00000088095	
ENSMUSG00000089079	
ENSMUSG00000088493	
ENSMUSG00000064720	
ENSMUSG00000065571	uc012fpw.1
ENSMUSG00000088392	
ENSMUSG00000065683	
ENSMUSG00000088889	
ENSMUSG00000089078	
ENSMUSG00000088987	
ENSMUSG00000089186	
ENSMUSG00000092639	
ENSMUSG00000088134	
ENSMUSG00000064890	
ENSMUSG00000065732	
ENSMUSG00000088552	
ENSMUSG00000065685	
ENSMUSG00000089125	
ENSMUSG00000088905	
ENSMUSG00000089035	
ENSMUSG00000088421	
ENSMUSG00000089204	
ENSMUSG00000064984	uc012crb.1
ENSMUSG00000065743	
ENSMUSG00000092764	
ENSMUSG00000088629	
ENSMUSG00000088146	
ENSMUSG00000089077	
ENSMUSG00000065817	
ENSMUSG00000089141	
ENSMUSG00000089127	
ENSMUSG00000088446	
ENSMUSG00000089224	
ENSMUSG00000065004	
ENSMUSG00000065788	
ENSMUSG00000088777	
ENSMUSG00000089517	
ENSMUSG00000089407	
ENSMUSG00000092917	
ENSMUSG00000089287	
ENSMUSG00000088337	
ENSMUSG00000065875	
ENSMUSG00000065824	
ENSMUSG00000089288	
ENSMUSG00000088474	
ENSMUSG00000065124	uc012bub.1
ENSMUSG00000092792	
ENSMUSG00000088833	
ENSMUSG00000089467	
ENSMUSG00000089451	
ENSMUSG00000092988	uc012crn.1
ENSMUSG00000065843	
ENSMUSG00000070075	uc012ejy.1
ENSMUSG00000088394	
ENSMUSG00000089314	
ENSMUSG00000065261	
ENSMUSG00000088506	
ENSMUSG00000092849	
ENSMUSG00000089543	
ENSMUSG00000088932	
ENSMUSG00000089538	
ENSMUSG00000093125	
ENSMUSG00000065864	
ENSMUSG00000076335	uc012caa.1
ENSMUSG00000065287	
ENSMUSG00000089399	
ENSMUSG00000088511	
ENSMUSG00000092852	uc029qns.1
ENSMUSG00000088582	
ENSMUSG00000092655	
ENSMUSG00000089083	
ENSMUSG00000093223	
ENSMUSG00000092643	
ENSMUSG00000065943	
ENSMUSG00000076448	
ENSMUSG00000093072	
ENSMUSG00000065329	
ENSMUSG00000089487	
ENSMUSG00000088512	
ENSMUSG00000092719	
ENSMUSG00000088668	
ENSMUSG00000089093	uc011wls.1
ENSMUSG00000093238	uc012fnh.1
ENSMUSG00000092845	
ENSMUSG00000093087	uc029wwb.1
ENSMUSG00000092921	uc012fme.1
ENSMUSG00000089536	uc011wul.1
ENSMUSG00000070077	uc012dgv.1
ENSMUSG00000076460	uc011xwj.1
ENSMUSG00000065379	
ENSMUSG00000093172	uc012hoi.1
ENSMUSG00000088530	
ENSMUSG00000093040	
ENSMUSG00000089548	
ENSMUSG00000092965	
ENSMUSG00000088699	
ENSMUSG00000093815	
ENSMUSG00000089203	
ENSMUSG00000093190	
ENSMUSG00000070182	
ENSMUSG00000093105	
ENSMUSG00000077021	uc012bqj.1
ENSMUSG00000092777	
ENSMUSG00000065493	uc012dpu.1
ENSMUSG00000088670	
ENSMUSG00000093108	uc012fmk.1
ENSMUSG00000088704	
ENSMUSG00000093870	
ENSMUSG00000077142	
ENSMUSG00000089372	
ENSMUSG00000093875	
ENSMUSG00000093167	uc029sip.1
ENSMUSG00000077281	
ENSMUSG00000092811	
ENSMUSG00000065529	uc011xzk.1
ENSMUSG00000093207	
ENSMUSG00000088742	
ENSMUSG00000077207	
ENSMUSG00000094041	
ENSMUSG00000088750	
ENSMUSG00000089414	
ENSMUSG00000094214	
ENSMUSG00000093185	
ENSMUSG00000092963	
ENSMUSG00000077287	
ENSMUSG00000093260	
ENSMUSG00000077227	
ENSMUSG00000065537	
ENSMUSG00000088774	
ENSMUSG00000093183	
ENSMUSG00000094324	
ENSMUSG00000094400	
ENSMUSG00000093241	uc012gkg.1
ENSMUSG00000089445	
ENSMUSG00000088877	
ENSMUSG00000093283	
ENSMUSG00000077334	
ENSMUSG00000065544	uc012dem.1
ENSMUSG00000077275	
ENSMUSG00000093230	
ENSMUSG00000094407	
ENSMUSG00000088800	
ENSMUSG00000093306	
ENSMUSG00000094554	
ENSMUSG00000089591	
ENSMUSG00000088960	
ENSMUSG00000077368	
ENSMUSG00000093441	uc033jkq.1
ENSMUSG00000065547	uc009olo.2
ENSMUSG00000093266	
ENSMUSG00000077418	
ENSMUSG00000094609	
ENSMUSG00000094959	
ENSMUSG00000088863	
ENSMUSG00000093404	
ENSMUSG00000088980	
ENSMUSG00000077406	
ENSMUSG00000093341	
ENSMUSG00000093951	
ENSMUSG00000089598	
ENSMUSG00000077617	
ENSMUSG00000094717	
ENSMUSG00000095425	
ENSMUSG00000065745	
ENSMUSG00000089052	
ENSMUSG00000089043	
ENSMUSG00000093793	
ENSMUSG00000077408	
ENSMUSG00000093645	
ENSMUSG00000095825	
ENSMUSG00000089615	
ENSMUSG00000077637	
ENSMUSG00000093958	
ENSMUSG00000094971	
ENSMUSG00000065763	
ENSMUSG00000089106	
ENSMUSG00000077493	
ENSMUSG00000094038	
ENSMUSG00000093829	
ENSMUSG00000096114	
ENSMUSG00000089119	
ENSMUSG00000093998	
ENSMUSG00000095027	
ENSMUSG00000092656	
ENSMUSG00000065883	
ENSMUSG00000077659	
ENSMUSG00000094086	
ENSMUSG00000096341	
ENSMUSG00000093830	
ENSMUSG00000089107	
ENSMUSG00000095140	
ENSMUSG00000089128	
ENSMUSG00000065916	
ENSMUSG00000092661	
ENSMUSG00000094099	
ENSMUSG00000077541	
ENSMUSG00000077726	
ENSMUSG00000094274	
ENSMUSG00000096359	
ENSMUSG00000093943	
ENSMUSG00000095205	
ENSMUSG00000089183	
ENSMUSG00000094710	
ENSMUSG00000077608	
ENSMUSG00000089344	
ENSMUSG00000094681	
ENSMUSG00000076145	uc011yth.1
ENSMUSG00000092705	
ENSMUSG00000077852	
ENSMUSG00000094034	
ENSMUSG00000096774	
ENSMUSG00000095246	
ENSMUSG00000089247	
ENSMUSG00000095169	
ENSMUSG00000095380	
ENSMUSG00000077973	
ENSMUSG00000077677	
ENSMUSG00000092723	
ENSMUSG00000077055	
ENSMUSG00000089443	
ENSMUSG00000094101	
ENSMUSG00000096832	
ENSMUSG00000095479	
ENSMUSG00000089417	
ENSMUSG00000095209	
ENSMUSG00000095537	
ENSMUSG00000077685	
ENSMUSG00000078020	
ENSMUSG00000077191	uc012fly.1
ENSMUSG00000092745	uc029uzt.1
ENSMUSG00000094359	
ENSMUSG00000089534	
ENSMUSG00000098452	
ENSMUSG00000095396	
ENSMUSG00000095575	
ENSMUSG00000089546	
ENSMUSG00000095491	
ENSMUSG00000077869	uc012fmd.1
ENSMUSG00000080443	
ENSMUSG00000077237	
ENSMUSG00000092956	
ENSMUSG00000089549	
ENSMUSG00000095660	
ENSMUSG00000098453	uc033hmi.1
ENSMUSG00000094402	
ENSMUSG00000095722	
ENSMUSG00000095734	
ENSMUSG00000084458	uc011zsu.1
ENSMUSG00000077244	
ENSMUSG00000077962	uc011zam.1
ENSMUSG00000089562	
ENSMUSG00000098611	uc033fjq.1
ENSMUSG00000094467	
ENSMUSG00000096182	
ENSMUSG00000093044	uc011zkm.1
ENSMUSG00000095738	
ENSMUSG00000089571	
ENSMUSG00000098619	uc033jcs.1
ENSMUSG00000094527	
ENSMUSG00000084527	
ENSMUSG00000077360	
ENSMUSG00000095878	
ENSMUSG00000096288	
ENSMUSG00000095856	
ENSMUSG00000078026	
ENSMUSG00000089587	
ENSMUSG00000093129	
ENSMUSG00000098669	
ENSMUSG00000092759	
ENSMUSG00000094815	
ENSMUSG00000096017	
ENSMUSG00000077515	
ENSMUSG00000084650	
ENSMUSG00000096305	
ENSMUSG00000095943	
ENSMUSG00000080349	
ENSMUSG00000093269	
ENSMUSG00000092760	
ENSMUSG00000098697	
ENSMUSG00000096522	
ENSMUSG00000077857	
ENSMUSG00000094996	
ENSMUSG00000084651	uc011zem.1
ENSMUSG00000092819	
ENSMUSG00000080378	
ENSMUSG00000096371	
ENSMUSG00000093334	
ENSMUSG00000092986	
ENSMUSG00000098737	uc033hxd.1
ENSMUSG00000096598	
ENSMUSG00000077923	
ENSMUSG00000095091	
ENSMUSG00000087844	
ENSMUSG00000080384	
ENSMUSG00000093336	
ENSMUSG00000092868	uc029stu.1
ENSMUSG00000096583	
ENSMUSG00000093163	
ENSMUSG00000078057	uc012dbt.1
ENSMUSG00000098772	
ENSMUSG00000098489	uc033hrh.1
ENSMUSG00000087935	uc012ads.1
ENSMUSG00000095184	
ENSMUSG00000080524	
ENSMUSG00000093965	
ENSMUSG00000080364	
ENSMUSG00000093219	
ENSMUSG00000093075	
ENSMUSG00000096704	
ENSMUSG00000098548	uc033hma.1
ENSMUSG00000088066	
ENSMUSG00000080626	uc012bjn.1
ENSMUSG00000094060	
ENSMUSG00000080463	
ENSMUSG00000093221	
ENSMUSG00000098265	
ENSMUSG00000093239	
ENSMUSG00000088077	
ENSMUSG00000080680	
ENSMUSG00000098583	uc033iui.1
ENSMUSG00000080673	
ENSMUSG00000094165	
ENSMUSG00000094137	
ENSMUSG00000088255	
ENSMUSG00000098326	
ENSMUSG00000093344	
ENSMUSG00000080686	
ENSMUSG00000098591	
ENSMUSG00000080684	
ENSMUSG00000094287	
ENSMUSG00000094369	
ENSMUSG00000088278	
ENSMUSG00000084451	
ENSMUSG00000098328	
ENSMUSG00000093443	
ENSMUSG00000084418	
ENSMUSG00000098656	uc033ilj.1
ENSMUSG00000094506	
ENSMUSG00000088332	
ENSMUSG00000094765	
ENSMUSG00000084502	
ENSMUSG00000098751	uc033gor.1
ENSMUSG00000098442	uc033gwb.1
ENSMUSG00000093576	
ENSMUSG00000084575	
ENSMUSG00000084666	
ENSMUSG00000094977	
ENSMUSG00000088340	
ENSMUSG00000094968	
ENSMUSG00000098460	uc033hcy.1
ENSMUSG00000093684	
ENSMUSG00000084598	
ENSMUSG00000087772	
ENSMUSG00000098317	uc033fye.1
ENSMUSG00000088363	
ENSMUSG00000095003	
ENSMUSG00000093914	
ENSMUSG00000098464	uc033hpi.1
ENSMUSG00000087768	
ENSMUSG00000095033	
ENSMUSG00000087777	
ENSMUSG00000098445	uc033hcz.1
ENSMUSG00000095045	
ENSMUSG00000087781	
ENSMUSG00000088400	
ENSMUSG00000098701	uc033ftd.1
ENSMUSG00000093933	
ENSMUSG00000095116	
ENSMUSG00000087782	
ENSMUSG00000098531	uc033ito.1
ENSMUSG00000087790	
ENSMUSG00000098709	
ENSMUSG00000095703	
ENSMUSG00000088463	
ENSMUSG00000098808	uc033hsz.1
ENSMUSG00000098635	
ENSMUSG00000095221	
ENSMUSG00000094031	
ENSMUSG00000098965	
ENSMUSG00000088022	
ENSMUSG00000095697	uc011yzh.1
ENSMUSG00000098967	
ENSMUSG00000098862	uc033hsy.1
ENSMUSG00000087876	
ENSMUSG00000095946	
ENSMUSG00000088637	
ENSMUSG00000088322	
ENSMUSG00000094148	
ENSMUSG00000095740	
ENSMUSG00000096028	
ENSMUSG00000099063	uc033ilt.1
ENSMUSG00000087917	
ENSMUSG00000098944	uc033hua.1
ENSMUSG00000088640	
ENSMUSG00000096249	
ENSMUSG00000095747	
ENSMUSG00000094190	
ENSMUSG00000088468	
ENSMUSG00000096046	
ENSMUSG00000087989	
ENSMUSG00000098955	uc033gbw.1
ENSMUSG00000088709	
ENSMUSG00000096889	
ENSMUSG00000095805	
ENSMUSG00000088027	
ENSMUSG00000094357	
ENSMUSG00000088479	
ENSMUSG00000096185	
ENSMUSG00000088743	
ENSMUSG00000099106	
ENSMUSG00000098973	uc033jng.1
ENSMUSG00000096048	
ENSMUSG00000098343	
ENSMUSG00000088113	uc012duc.1
ENSMUSG00000094709	
ENSMUSG00000088685	
ENSMUSG00000096189	uc033izx.1
ENSMUSG00000088766	
ENSMUSG00000099108	
ENSMUSG00000096309	
ENSMUSG00000099112	
ENSMUSG00000088115	
ENSMUSG00000098367	
ENSMUSG00000094883	
ENSMUSG00000088718	
ENSMUSG00000099161	uc033hlm.1
ENSMUSG00000088783	
ENSMUSG00000096200	
ENSMUSG00000096564	
ENSMUSG00000099183	
ENSMUSG00000088172	
ENSMUSG00000099186	
ENSMUSG00000098373	
ENSMUSG00000088888	
ENSMUSG00000088786	
ENSMUSG00000095132	
ENSMUSG00000098263	uc033gef.1
ENSMUSG00000098418	
ENSMUSG00000088176	
ENSMUSG00000099192	
ENSMUSG00000099290	uc033hii.1
ENSMUSG00000088797	
ENSMUSG00000088997	
ENSMUSG00000098454	uc033imb.1
ENSMUSG00000098414	uc033fqu.1
ENSMUSG00000098459	
ENSMUSG00000095176	
ENSMUSG00000088298	
ENSMUSG00000088920	
ENSMUSG00000089195	
ENSMUSG00000099205	
ENSMUSG00000098858	uc033grm.1
ENSMUSG00000098574	uc033inj.1
ENSMUSG00000098484	
ENSMUSG00000098457	uc033gtm.1
ENSMUSG00000088379	
ENSMUSG00000095228	
ENSMUSG00000099031	uc033jfz.1
ENSMUSG00000088953	
ENSMUSG00000089298	
ENSMUSG00000098728	uc033ivd.1
ENSMUSG00000099248	
ENSMUSG00000088442	
ENSMUSG00000098474	uc033fvh.1
ENSMUSG00000098586	
ENSMUSG00000099058	uc033glx.1
ENSMUSG00000095361	
ENSMUSG00000089404	
ENSMUSG00000088976	
ENSMUSG00000098787	uc033jmy.1
ENSMUSG00000088589	
ENSMUSG00000099062	uc033jia.1
ENSMUSG00000099321	uc033jdo.1
ENSMUSG00000098494	
ENSMUSG00000098603	
ENSMUSG00000098827	
ENSMUSG00000089084	
ENSMUSG00000089560	
ENSMUSG00000095476	
ENSMUSG00000099142	uc033jes.1
ENSMUSG00000088696	
ENSMUSG00000098865	
ENSMUSG00000098541	
ENSMUSG00000089237	
ENSMUSG00000098614	
ENSMUSG00000089589	
ENSMUSG00000099228	
ENSMUSG00000098925	
ENSMUSG00000088768	
ENSMUSG00000095676	
ENSMUSG00000064427	
ENSMUSG00000099334	
ENSMUSG00000098929	uc033iau.1
ENSMUSG00000098547	uc033fvx.1
ENSMUSG00000089241	
ENSMUSG00000098661	uc033iza.1
ENSMUSG00000093015	
ENSMUSG00000098960	uc033izo.1
ENSMUSG00000088839	
ENSMUSG00000096133	
ENSMUSG00000099069	
ENSMUSG00000064829	
ENSMUSG00000098629	
ENSMUSG00000089252	
ENSMUSG00000098712	uc033huj.1
ENSMUSG00000093118	uc012anu.1
ENSMUSG00000099218	
ENSMUSG00000088851	
ENSMUSG00000096247	
ENSMUSG00000093189	
ENSMUSG00000098774	uc033gaj.1
ENSMUSG00000089279	
ENSMUSG00000098836	
ENSMUSG00000065087	uc012bid.1
ENSMUSG00000088874	
ENSMUSG00000096313	
ENSMUSG00000093232	
ENSMUSG00000098844	uc033hiy.1
ENSMUSG00000089396	
ENSMUSG00000088923	
ENSMUSG00000065094	uc011yia.1
ENSMUSG00000098845	
ENSMUSG00000093282	
ENSMUSG00000096444	
ENSMUSG00000089563	
ENSMUSG00000098876	uc033fiz.1
ENSMUSG00000088956	
ENSMUSG00000093327	uc029tnb.1
ENSMUSG00000065297	
ENSMUSG00000098904	uc033hmj.1
ENSMUSG00000096779	
ENSMUSG00000092674	
ENSMUSG00000098953	
ENSMUSG00000089034	
ENSMUSG00000093947	
ENSMUSG00000065309	
ENSMUSG00000096823	
ENSMUSG00000099135	
ENSMUSG00000092816	
ENSMUSG00000099155	
ENSMUSG00000093967	
ENSMUSG00000092664	
ENSMUSG00000065413	uc012cxl.1
ENSMUSG00000092843	
ENSMUSG00000098480	uc033gcu.1
ENSMUSG00000099303	
ENSMUSG00000099293	uc033gyf.1
ENSMUSG00000094965	
ENSMUSG00000092702	
ENSMUSG00000093539	uc033gbj.1
ENSMUSG00000065429	uc011yrw.1
ENSMUSG00000098526	
ENSMUSG00000099312	
ENSMUSG00000093780	
ENSMUSG00000095086	
ENSMUSG00000092706	
ENSMUSG00000065450	uc012hqd.1
ENSMUSG00000064386	
ENSMUSG00000094179	uc009qyt.1
ENSMUSG00000098600	uc033gag.1
ENSMUSG00000095164	
ENSMUSG00000092751	
ENSMUSG00000094384	
ENSMUSG00000065486	uc012hhk.1
ENSMUSG00000098657	
ENSMUSG00000064407	
ENSMUSG00000095297	
ENSMUSG00000064437	uc011xwc.1
ENSMUSG00000092758	
ENSMUSG00000094850	
ENSMUSG00000095357	
ENSMUSG00000065651	
ENSMUSG00000098755	
ENSMUSG00000064493	uc011yux.1
ENSMUSG00000064494	
ENSMUSG00000092799	
ENSMUSG00000094899	
ENSMUSG00000095481	
ENSMUSG00000098757	
ENSMUSG00000065747	
ENSMUSG00000064512	
ENSMUSG00000092902	
ENSMUSG00000095198	
ENSMUSG00000064630	
ENSMUSG00000095639	
ENSMUSG00000098798	
ENSMUSG00000092935	
ENSMUSG00000065749	
ENSMUSG00000095434	
ENSMUSG00000064882	
ENSMUSG00000095876	
ENSMUSG00000064735	
ENSMUSG00000093030	
ENSMUSG00000098812	uc033hmd.1
ENSMUSG00000095531	
ENSMUSG00000065803	
ENSMUSG00000096067	
ENSMUSG00000064945	
ENSMUSG00000064780	uc011xtw.2
ENSMUSG00000093089	
ENSMUSG00000098852	
ENSMUSG00000096206	
ENSMUSG00000096166	
ENSMUSG00000070140	uc012fxq.1
ENSMUSG00000093155	
ENSMUSG00000065014	
ENSMUSG00000064905	
ENSMUSG00000096241	
ENSMUSG00000098869	
ENSMUSG00000096297	
ENSMUSG00000093264	
ENSMUSG00000076372	uc012afr.1
ENSMUSG00000065248	
ENSMUSG00000096500	
ENSMUSG00000065270	
ENSMUSG00000093315	uc029tsk.1
ENSMUSG00000096350	
ENSMUSG00000099050	uc033hln.1
ENSMUSG00000076398	uc012hmr.1
ENSMUSG00000096559	
ENSMUSG00000065368	
ENSMUSG00000096384	
ENSMUSG00000093358	uc029rns.1
ENSMUSG00000065313	
ENSMUSG00000099095	uc033ith.1
ENSMUSG00000077127	uc012hih.1
ENSMUSG00000096586	
ENSMUSG00000098289	uc033hkx.1
